,public,name,url
9848,True,stolencode/cudalinux,https://api.github.com/repos/stolencode/cudalinux
9850,True,allenyllee/CUDA-By-Example,https://api.github.com/repos/allenyllee/CUDA-By-Example
9857,True,ryanpdx/pycuda-Sobel-filter,https://api.github.com/repos/ryanpdx/pycuda-Sobel-filter
9866,True,danieljovan/MPhil_Parallel_CUDA_Sparse_Newton_Raphson_Power_Flow,https://api.github.com/repos/danieljovan/MPhil_Parallel_CUDA_Sparse_Newton_Raphson_Power_Flow
9871,True,amirsojoodi/cuda-neural-network,https://api.github.com/repos/amirsojoodi/cuda-neural-network
9873,True,SHANK885/pycudaDistances,https://api.github.com/repos/SHANK885/pycudaDistances
9874,True,debowin/cuda-tiled-matrix-multiplication,https://api.github.com/repos/debowin/cuda-tiled-matrix-multiplication
9878,True,uma-yelpale/psd-html-cuda,https://api.github.com/repos/uma-yelpale/psd-html-cuda
9880,True,picuda/piyush,https://api.github.com/repos/picuda/piyush
9890,True,smQQQ/cuda,https://api.github.com/repos/smQQQ/cuda
9894,True,negativo17/cuda-gcc,https://api.github.com/repos/negativo17/cuda-gcc
9902,True,HELLHELLO/cuda_fv,https://api.github.com/repos/HELLHELLO/cuda_fv
9909,True,mike-wendt/conda-recipe-cudatoolkit,https://api.github.com/repos/mike-wendt/conda-recipe-cudatoolkit
9917,True,dzitkowskik/cuda-cuckoo-hashing,https://api.github.com/repos/dzitkowskik/cuda-cuckoo-hashing
9934,True,ahmet-tosun/cuda-portfolio,https://api.github.com/repos/ahmet-tosun/cuda-portfolio
9940,True,suryakiran/cuda-sample,https://api.github.com/repos/suryakiran/cuda-sample
9961,True,etale-cohomology/evert-cuda,https://api.github.com/repos/etale-cohomology/evert-cuda
9963,True,AshutoshMahala/CUDA,https://api.github.com/repos/AshutoshMahala/CUDA
9964,True,AlterEtch/HelloCUDA,https://api.github.com/repos/AlterEtch/HelloCUDA
9966,True,thechrisyoon08/CUDA-LinAlg,https://api.github.com/repos/thechrisyoon08/CUDA-LinAlg
9970,True,aliardaeker/Multi-layered-CNN-Implementation-in-CUDA,https://api.github.com/repos/aliardaeker/Multi-layered-CNN-Implementation-in-CUDA
9977,True,komrad36/CUDAKfNN,https://api.github.com/repos/komrad36/CUDAKfNN
9979,True,iamchancokr/CUDA,https://api.github.com/repos/iamchancokr/CUDA
9987,True,adosikas/MinecraftSeedCrackingCUDA,https://api.github.com/repos/adosikas/MinecraftSeedCrackingCUDA
9995,True,Yefri97/CUDA-Project,https://api.github.com/repos/Yefri97/CUDA-Project
10001,True,cuda-networks/jasmine-slack-reporter,https://api.github.com/repos/cuda-networks/jasmine-slack-reporter
10008,True,aquapapaya/How-to-Test-TVM-quantized-model-on-CUDA,https://api.github.com/repos/aquapapaya/How-to-Test-TVM-quantized-model-on-CUDA
10011,True,huyaoyu/TestCUDACmake,https://api.github.com/repos/huyaoyu/TestCUDACmake
10020,True,theHamsta/CubicInterpolationCUDA,https://api.github.com/repos/theHamsta/CubicInterpolationCUDA
10025,True,cryham/sph-cuda,https://api.github.com/repos/cryham/sph-cuda
10030,True,OdetaBudryte/SPA_CUDA,https://api.github.com/repos/OdetaBudryte/SPA_CUDA
10036,True,fmonper1/cuda-pixelize-filter,https://api.github.com/repos/fmonper1/cuda-pixelize-filter
10044,True,rafaelmanzanorivera/Mandelbrot-image-generator-optimization-CUDA,https://api.github.com/repos/rafaelmanzanorivera/Mandelbrot-image-generator-optimization-CUDA
10055,True,peri044/cuda,https://api.github.com/repos/peri044/cuda
10056,True,AlexTitovWork/jcuda-vector-add,https://api.github.com/repos/AlexTitovWork/jcuda-vector-add
10064,True,alepmaros/cuda_matrix_multiplication,https://api.github.com/repos/alepmaros/cuda_matrix_multiplication
10076,True,CudaText-addons/cuda_fmt_vbscript,https://api.github.com/repos/CudaText-addons/cuda_fmt_vbscript
10078,True,rayyansayeed/CGL-CUDA,https://api.github.com/repos/rayyansayeed/CGL-CUDA
10081,True,DemiKal/CUDARaytracer,https://api.github.com/repos/DemiKal/CUDARaytracer
10083,True,ap1/cudaraster,https://api.github.com/repos/ap1/cudaraster
10084,True,benjaminsaljooghi/cuda-remote-cmake,https://api.github.com/repos/benjaminsaljooghi/cuda-remote-cmake
10090,True,liuruoruo/transformer-cuda,https://api.github.com/repos/liuruoruo/transformer-cuda
10092,True,taras-sereda/CUDA-ML,https://api.github.com/repos/taras-sereda/CUDA-ML
10095,True,paneda1998/scan-algorithm-cuda,https://api.github.com/repos/paneda1998/scan-algorithm-cuda
10116,True,PKua007/cuda_github_test,https://api.github.com/repos/PKua007/cuda_github_test
10125,True,mavenlin/cuda-convnet,https://api.github.com/repos/mavenlin/cuda-convnet
10141,True,ginsongsong/CUDA_cutlass_benchmark,https://api.github.com/repos/ginsongsong/CUDA_cutlass_benchmark
10150,True,Leuckart/CUDA_Learning,https://api.github.com/repos/Leuckart/CUDA_Learning
10175,True,CudaText-addons/cuda_hilite_vars,https://api.github.com/repos/CudaText-addons/cuda_hilite_vars
10176,True,coffeiersama/Project1-CUDA-Flocking-1,https://api.github.com/repos/coffeiersama/Project1-CUDA-Flocking-1
10177,True,Drakesinger/CUDA-OMP-GPGPU,https://api.github.com/repos/Drakesinger/CUDA-OMP-GPGPU
10210,True,jagotseth/cuda-website,https://api.github.com/repos/jagotseth/cuda-website
10216,True,jcbacong/CUDA-matrix-multiplication,https://api.github.com/repos/jcbacong/CUDA-matrix-multiplication
10222,True,shtuk41/CUDALab,https://api.github.com/repos/shtuk41/CUDALab
10227,True,ChengJiacheng/CUDA-programming,https://api.github.com/repos/ChengJiacheng/CUDA-programming
10240,True,andrei-andrianov/hpc-gpu-cuda,https://api.github.com/repos/andrei-andrianov/hpc-gpu-cuda
10242,True,chaosink/light2d_cuda,https://api.github.com/repos/chaosink/light2d_cuda
10246,True,jcuda/jcuda-matrix-utils,https://api.github.com/repos/jcuda/jcuda-matrix-utils
10247,True,denzp/rust-inline-cuda-tutorial,https://api.github.com/repos/denzp/rust-inline-cuda-tutorial
10253,True,Erdbeergeist/CUDA-k-means,https://api.github.com/repos/Erdbeergeist/CUDA-k-means
10265,True,sol-prog/cuda_cublas_curand_thrust,https://api.github.com/repos/sol-prog/cuda_cublas_curand_thrust
10267,True,alisure-ml/study-cuda,https://api.github.com/repos/alisure-ml/study-cuda
10269,True,akhandait/cudaNeuralNets,https://api.github.com/repos/akhandait/cudaNeuralNets
10278,True,kevsmith/pteracuda,https://api.github.com/repos/kevsmith/pteracuda
10279,True,akiradeveloper/bphcuda,https://api.github.com/repos/akiradeveloper/bphcuda
10282,True,sirCamp/python-cuda-parallel-notes,https://api.github.com/repos/sirCamp/python-cuda-parallel-notes
10303,True,katieshakman/cuda10install,https://api.github.com/repos/katieshakman/cuda10install
10311,True,dmkaner/cudaTest,https://api.github.com/repos/dmkaner/cudaTest
10312,True,Leey10/Jetson-Nano-CUDA-Examples,https://api.github.com/repos/Leey10/Jetson-Nano-CUDA-Examples
10322,True,PanicSheep/ReversiPerftCUDA,https://api.github.com/repos/PanicSheep/ReversiPerftCUDA
10324,True,ssloy/cuda_knearests,https://api.github.com/repos/ssloy/cuda_knearests
10333,True,mYmNeo/vcuda-controller,https://api.github.com/repos/mYmNeo/vcuda-controller
10335,True,wingkitlee0/pycuda,https://api.github.com/repos/wingkitlee0/pycuda
10349,True,buensons/DES-brute-force-CUDA-C,https://api.github.com/repos/buensons/DES-brute-force-CUDA-C
10364,True,vinigracindo/pycudaDistances,https://api.github.com/repos/vinigracindo/pycudaDistances
10368,True,tdietert/GeneticAlgorithmTSP_CUDA,https://api.github.com/repos/tdietert/GeneticAlgorithmTSP_CUDA
10369,True,DrewAfromsky/Tiled_Naive_2D_Convolution_1-D_Histogram_CUDA_OpenCL,https://api.github.com/repos/DrewAfromsky/Tiled_Naive_2D_Convolution_1-D_Histogram_CUDA_OpenCL
10370,True,AnantheshJShet/MNIST_CNN_CUDA,https://api.github.com/repos/AnantheshJShet/MNIST_CNN_CUDA
10371,True,KaroLadino/blur_cuda,https://api.github.com/repos/KaroLadino/blur_cuda
10375,True,Grosmaster/cuda_labs,https://api.github.com/repos/Grosmaster/cuda_labs
10385,True,dalek7/CUDA-cnDNN,https://api.github.com/repos/dalek7/CUDA-cnDNN
10392,True,allenyllee/cuda90-fix,https://api.github.com/repos/allenyllee/cuda90-fix
10393,True,Mar1cX/docker-nvidia-cuda-python,https://api.github.com/repos/Mar1cX/docker-nvidia-cuda-python
10399,True,uysalere/cuda-matrix-vector-multiplication,https://api.github.com/repos/uysalere/cuda-matrix-vector-multiplication
10401,True,Simeng96/CNN-CUDA,https://api.github.com/repos/Simeng96/CNN-CUDA
10408,True,lesteve/dask-cuda,https://api.github.com/repos/lesteve/dask-cuda
10423,True,thoth-station/cuda,https://api.github.com/repos/thoth-station/cuda
10424,True,SleepyUnit/CUDA_Parallel_Sieve,https://api.github.com/repos/SleepyUnit/CUDA_Parallel_Sieve
10425,True,mickeyouyou/NVIDIA_CUDA-10.0_Samples,https://api.github.com/repos/mickeyouyou/NVIDIA_CUDA-10.0_Samples
10427,True,OtomarsZ/BarracudaGPS,https://api.github.com/repos/OtomarsZ/BarracudaGPS
10429,True,desoares1975/calcudate,https://api.github.com/repos/desoares1975/calcudate
10443,True,eLvErDe/docker-bminer-cuda,https://api.github.com/repos/eLvErDe/docker-bminer-cuda
10444,True,ZhangXinNan/CUDA-by-Example-source-code-for-the-book-s-examples-,https://api.github.com/repos/ZhangXinNan/CUDA-by-Example-source-code-for-the-book-s-examples-
10465,True,zakirsajib/barracuda,https://api.github.com/repos/zakirsajib/barracuda
10468,True,thanhdip/Monty-Carlo-Method-with-CUDA,https://api.github.com/repos/thanhdip/Monty-Carlo-Method-with-CUDA
10472,True,hardbyte/anonlink-cuda,https://api.github.com/repos/hardbyte/anonlink-cuda
10473,True,ilham1012/pelatihan-cuda,https://api.github.com/repos/ilham1012/pelatihan-cuda
10474,True,piotrwinkler/CUDA-filters,https://api.github.com/repos/piotrwinkler/CUDA-filters
10497,True,Amake-cuda/CAMPARY,https://api.github.com/repos/Amake-cuda/CAMPARY
10503,True,ragibson/CUDA-k-means,https://api.github.com/repos/ragibson/CUDA-k-means
10513,True,Mainvooid/cuda_jpeg_codec,https://api.github.com/repos/Mainvooid/cuda_jpeg_codec
10517,True,leocelente/basic_cuda,https://api.github.com/repos/leocelente/basic_cuda
10525,True,TaegyunHa/CUDA,https://api.github.com/repos/TaegyunHa/CUDA
10534,True,cudain/MyShop,https://api.github.com/repos/cudain/MyShop
10537,True,Iron-Stark/Project1-CUDA-Flocking,https://api.github.com/repos/Iron-Stark/Project1-CUDA-Flocking
10559,True,PososikTeam/cuda,https://api.github.com/repos/PososikTeam/cuda
10574,True,deepqai/docker-cuda-opencv-golang,https://api.github.com/repos/deepqai/docker-cuda-opencv-golang
10576,True,ZacharyPuhl/barracuda-tools,https://api.github.com/repos/ZacharyPuhl/barracuda-tools
10579,True,wujinzhong/CUDA-samples,https://api.github.com/repos/wujinzhong/CUDA-samples
10584,True,yasinarafath/cuda,https://api.github.com/repos/yasinarafath/cuda
10591,True,MoeLang/Docker-cudagl,https://api.github.com/repos/MoeLang/Docker-cudagl
10592,True,bcumming/cuda-teaching,https://api.github.com/repos/bcumming/cuda-teaching
10594,True,wanghaichuan941221/cuda,https://api.github.com/repos/wanghaichuan941221/cuda
10598,True,xvjun/nvidia-cuda-10.0,https://api.github.com/repos/xvjun/nvidia-cuda-10.0
10614,True,byumjin/Project0-CUDA-Getting-Started,https://api.github.com/repos/byumjin/Project0-CUDA-Getting-Started
10619,True,lokeshbalani/cudaCNN,https://api.github.com/repos/lokeshbalani/cudaCNN
10634,True,ErickGuimaraes/cudalession,https://api.github.com/repos/ErickGuimaraes/cudalession
10639,True,abby0104/cuda,https://api.github.com/repos/abby0104/cuda
10640,True,mikalaki/ising_model_cuda,https://api.github.com/repos/mikalaki/ising_model_cuda
10665,True,broadinstitute/beast2-beagle-cuda,https://api.github.com/repos/broadinstitute/beast2-beagle-cuda
10672,True,Wyk951117/GoogLeNet-Inception-CUDA-and-Tensorflow,https://api.github.com/repos/Wyk951117/GoogLeNet-Inception-CUDA-and-Tensorflow
10693,True,SolemnJoker/cuda-note,https://api.github.com/repos/SolemnJoker/cuda-note
10694,True,kostino/IsingWithCUDA,https://api.github.com/repos/kostino/IsingWithCUDA
10723,True,oriondream/cudagl.ubuntu18.04-cuda10.0-opencv3.4,https://api.github.com/repos/oriondream/cudagl.ubuntu18.04-cuda10.0-opencv3.4
10726,True,Guilhermeslucas/OpenCL2CUDA,https://api.github.com/repos/Guilhermeslucas/OpenCL2CUDA
10728,True,RamiroGmz/cudaECC,https://api.github.com/repos/RamiroGmz/cudaECC
10736,True,mvisat/mcc-cuda,https://api.github.com/repos/mvisat/mcc-cuda
10738,True,ChrisKong93/pycuda,https://api.github.com/repos/ChrisKong93/pycuda
10744,True,gregsharp/Slicer-CUDAProbe,https://api.github.com/repos/gregsharp/Slicer-CUDAProbe
10747,True,NiPeter/Fractal-Generator-CUDA-Qt-App,https://api.github.com/repos/NiPeter/Fractal-Generator-CUDA-Qt-App
10761,True,rengar12/Tasks_cuda,https://api.github.com/repos/rengar12/Tasks_cuda
10770,True,WireCell/wire-cell-cuda,https://api.github.com/repos/WireCell/wire-cell-cuda
10773,True,risia/CUDA-SPICE-Circuit-Sim,https://api.github.com/repos/risia/CUDA-SPICE-Circuit-Sim
10774,True,thiagosantos1/Phylogeny_Operations_CUDA,https://api.github.com/repos/thiagosantos1/Phylogeny_Operations_CUDA
10778,True,vietdzung/lucas_kanade_cuda,https://api.github.com/repos/vietdzung/lucas_kanade_cuda
10779,True,DannyRuijters/CubicInterpolationCUDA,https://api.github.com/repos/DannyRuijters/CubicInterpolationCUDA
10783,True,Eskander211/cuda,https://api.github.com/repos/Eskander211/cuda
10790,True,hajungong007/GrabCut_CUDA,https://api.github.com/repos/hajungong007/GrabCut_CUDA
10800,True,zhucheng725/cuda9-cudnn7.0-opencv4,https://api.github.com/repos/zhucheng725/cuda9-cudnn7.0-opencv4
10814,True,ca1773130n/SLIC-DBSCAN-CUDA,https://api.github.com/repos/ca1773130n/SLIC-DBSCAN-CUDA
10819,True,qin-yu/julia-svm-gpu-cuda,https://api.github.com/repos/qin-yu/julia-svm-gpu-cuda
10830,True,aditya12agd5/cuda_bzip2,https://api.github.com/repos/aditya12agd5/cuda_bzip2
10835,True,haricudant/dec_ac,https://api.github.com/repos/haricudant/dec_ac
10841,True,samgill844/cudaphot,https://api.github.com/repos/samgill844/cudaphot
10845,True,SouravBihani/Gaussian-Kernel-using-CUDA,https://api.github.com/repos/SouravBihani/Gaussian-Kernel-using-CUDA
10846,True,x-and-ai/python-cuda,https://api.github.com/repos/x-and-ai/python-cuda
10863,True,zugexiaodui/pycuda,https://api.github.com/repos/zugexiaodui/pycuda
10878,True,i-newton/cuda_toys,https://api.github.com/repos/i-newton/cuda_toys
10879,True,maryammod/cuda-lab4,https://api.github.com/repos/maryammod/cuda-lab4
10882,True,ozzyjohnson/docker-cuda,https://api.github.com/repos/ozzyjohnson/docker-cuda
10886,True,BaderLab/ecuda,https://api.github.com/repos/BaderLab/ecuda
10902,True,dr4gon37/CUDA,https://api.github.com/repos/dr4gon37/CUDA
10930,True,lesleytong/cuda-cudnn--windows,https://api.github.com/repos/lesleytong/cuda-cudnn--windows
10933,True,theobslhc/ICPCUDA,https://api.github.com/repos/theobslhc/ICPCUDA
10935,True,Nomow/morphologic-image-processing-using-cuda,https://api.github.com/repos/Nomow/morphologic-image-processing-using-cuda
10938,True,gouzhihong91/cuda_op,https://api.github.com/repos/gouzhihong91/cuda_op
10952,True,always3133/ubuntu-cuda4tesla,https://api.github.com/repos/always3133/ubuntu-cuda4tesla
10954,True,ib198669/cuda_test2,https://api.github.com/repos/ib198669/cuda_test2
10963,True,JiauZhang/cuda,https://api.github.com/repos/JiauZhang/cuda
10969,True,juniorprincewang/aes_cuda,https://api.github.com/repos/juniorprincewang/aes_cuda
10972,True,MiataMike/LSTM_CUDA,https://api.github.com/repos/MiataMike/LSTM_CUDA
10980,True,jbujak/A-star-CUDA,https://api.github.com/repos/jbujak/A-star-CUDA
10991,True,BohdanK226/cuda,https://api.github.com/repos/BohdanK226/cuda
10997,True,SubjectNoi/DBSCAN_CUDA,https://api.github.com/repos/SubjectNoi/DBSCAN_CUDA
11001,True,SmileTM/Tensorflow2.X-GPU-CUDA9.0,https://api.github.com/repos/SmileTM/Tensorflow2.X-GPU-CUDA9.0
11005,True,jcuda/jcublas,https://api.github.com/repos/jcuda/jcublas
11010,True,jtpils/CUDA_CloudProjection,https://api.github.com/repos/jtpils/CUDA_CloudProjection
11015,True,BRCUDA/FirstPullRequest,https://api.github.com/repos/BRCUDA/FirstPullRequest
11041,True,rohit-mp/CUDA-Intro,https://api.github.com/repos/rohit-mp/CUDA-Intro
11042,True,teknoman117/cuda,https://api.github.com/repos/teknoman117/cuda
11047,True,doinakis/Ising-model-in-CUDA,https://api.github.com/repos/doinakis/Ising-model-in-CUDA
11054,True,codeplaysoftware/CUDA_to_SYCL_examples,https://api.github.com/repos/codeplaysoftware/CUDA_to_SYCL_examples
11061,True,haricudant/auth_django,https://api.github.com/repos/haricudant/auth_django
11066,True,ArindamK92/SSSP_CUDA,https://api.github.com/repos/ArindamK92/SSSP_CUDA
11068,True,emaballarin/cudamat,https://api.github.com/repos/emaballarin/cudamat
11074,True,BarracudaPff/mI9-lesson-1,https://api.github.com/repos/BarracudaPff/mI9-lesson-1
11077,True,mlwong/CME213-CUDA-Project,https://api.github.com/repos/mlwong/CME213-CUDA-Project
11086,True,ucr-singularity/cuda-example,https://api.github.com/repos/ucr-singularity/cuda-example
11099,True,mzahit29/CUDA,https://api.github.com/repos/mzahit29/CUDA
11100,True,valery-kirichenko/CUDA,https://api.github.com/repos/valery-kirichenko/CUDA
11104,True,qureshizawar/CUDA-quartic-solver,https://api.github.com/repos/qureshizawar/CUDA-quartic-solver
11108,True,Alvarohf/2048-CUDA-Scala,https://api.github.com/repos/Alvarohf/2048-CUDA-Scala
11122,True,VictorNordlinder/genetical_cuda,https://api.github.com/repos/VictorNordlinder/genetical_cuda
11132,True,hzhang86/cuda-blame,https://api.github.com/repos/hzhang86/cuda-blame
11134,True,KhosroBahrami/ImageFiltering_CUDA,https://api.github.com/repos/KhosroBahrami/ImageFiltering_CUDA
11140,True,spthm/cudabmk,https://api.github.com/repos/spthm/cudabmk
11150,True,shangyuliuchang/cuda,https://api.github.com/repos/shangyuliuchang/cuda
11155,True,NeerajBanait/cuda,https://api.github.com/repos/NeerajBanait/cuda
11159,True,termitkin/cuda,https://api.github.com/repos/termitkin/cuda
11163,True,HanchengWu/CUDA_on_Manycore,https://api.github.com/repos/HanchengWu/CUDA_on_Manycore
11177,True,dev0x13/cuda_particles,https://api.github.com/repos/dev0x13/cuda_particles
11182,True,k1kli/cuda-3d-triangle-raycasting,https://api.github.com/repos/k1kli/cuda-3d-triangle-raycasting
11194,True,achintya-kumar/Decentralized-State-Estimation-using-Nvidia-CUDA,https://api.github.com/repos/achintya-kumar/Decentralized-State-Estimation-using-Nvidia-CUDA
11220,True,yft1996/cuda_lib,https://api.github.com/repos/yft1996/cuda_lib
11222,True,CudaText-addons/cuda_config_toolbar,https://api.github.com/repos/CudaText-addons/cuda_config_toolbar
11232,True,mardukbp/RCUDA,https://api.github.com/repos/mardukbp/RCUDA
11235,True,Fibird/cuda_histogram,https://api.github.com/repos/Fibird/cuda_histogram
11253,True,masoma92/cudaSobel,https://api.github.com/repos/masoma92/cudaSobel
11289,True,canertol/cuda_basic,https://api.github.com/repos/canertol/cuda_basic
11297,True,rwfazul/cuda_samples,https://api.github.com/repos/rwfazul/cuda_samples
11316,True,arifur44/cuda,https://api.github.com/repos/arifur44/cuda
11320,True,Yakushev-NVidia/unity-cuda-interop,https://api.github.com/repos/Yakushev-NVidia/unity-cuda-interop
11322,True,Sedsen/cuda,https://api.github.com/repos/Sedsen/cuda
11323,True,thalestvba/XMSS_CUDA,https://api.github.com/repos/thalestvba/XMSS_CUDA
11338,True,fujimo-t/dockerfile_melodic_cuda10_1_cudnn7,https://api.github.com/repos/fujimo-t/dockerfile_melodic_cuda10_1_cudnn7
11341,True,OrangeOwlSolutions/ComplexCUDA,https://api.github.com/repos/OrangeOwlSolutions/ComplexCUDA
11349,True,gyj66/cudata,https://api.github.com/repos/gyj66/cudata
11356,True,P17seongbin/sp_cuda,https://api.github.com/repos/P17seongbin/sp_cuda
11363,True,f0k/cudamat,https://api.github.com/repos/f0k/cudamat
11367,True,BarracudaPff/Alooxe-With-Expo,https://api.github.com/repos/BarracudaPff/Alooxe-With-Expo
11376,True,martyfuhry/DGCUDA,https://api.github.com/repos/martyfuhry/DGCUDA
11377,True,yash-1708/CUDABinarySearch,https://api.github.com/repos/yash-1708/CUDABinarySearch
11378,True,NYXFLOWER/Mosaics-CUDA-OpenMP,https://api.github.com/repos/NYXFLOWER/Mosaics-CUDA-OpenMP
11383,True,sthysel-freight/docker-openvc-cuda,https://api.github.com/repos/sthysel-freight/docker-openvc-cuda
11391,True,rhara/chainer_cuda91_py36,https://api.github.com/repos/rhara/chainer_cuda91_py36
11413,True,mario1alone/NVIDIA-Fundamentals-of-Accelerated-Computing-with-CUDA-C-CPP,https://api.github.com/repos/mario1alone/NVIDIA-Fundamentals-of-Accelerated-Computing-with-CUDA-C-CPP
11421,True,gosteq/Approximate-CUDA-kNN,https://api.github.com/repos/gosteq/Approximate-CUDA-kNN
11438,True,hschoi4448/CUDA,https://api.github.com/repos/hschoi4448/CUDA
11447,True,raydouglass/conda-recipe-cudatoolkit,https://api.github.com/repos/raydouglass/conda-recipe-cudatoolkit
11451,True,Egor14/CUDA,https://api.github.com/repos/Egor14/CUDA
11456,True,BenQuickDeNN/CUDA-GEMM,https://api.github.com/repos/BenQuickDeNN/CUDA-GEMM
11465,True,nekopanda/AviSynthCUDAFilters,https://api.github.com/repos/nekopanda/AviSynthCUDAFilters
11466,True,Haabibi/CUDA-Practice,https://api.github.com/repos/Haabibi/CUDA-Practice
11467,True,stoneforestwhu/cuda_tutorial,https://api.github.com/repos/stoneforestwhu/cuda_tutorial
11493,True,PalashBansal96/CUDAPathTracerRL,https://api.github.com/repos/PalashBansal96/CUDAPathTracerRL
11494,True,bjh5098/ENE4014-PL-CUDA,https://api.github.com/repos/bjh5098/ENE4014-PL-CUDA
11504,True,4rshdeep/pca-svd-using-cuda,https://api.github.com/repos/4rshdeep/pca-svd-using-cuda
11507,True,rayglover-ibm/cuda-bindings,https://api.github.com/repos/rayglover-ibm/cuda-bindings
11508,True,pnquynh/Implementation-of-Dijkstra-algorithm-in-GPU-using-CUDA,https://api.github.com/repos/pnquynh/Implementation-of-Dijkstra-algorithm-in-GPU-using-CUDA
11509,True,blackcuda/pwm-generator,https://api.github.com/repos/blackcuda/pwm-generator
11513,True,CudaText-addons/cuda_fmt_sql_parse,https://api.github.com/repos/CudaText-addons/cuda_fmt_sql_parse
11518,True,ziomekr/CUDA_Sudoku_Solver,https://api.github.com/repos/ziomekr/CUDA_Sudoku_Solver
11520,True,ywcha/__DBSCAN-CUDA-128D,https://api.github.com/repos/ywcha/__DBSCAN-CUDA-128D
11525,True,tau-adl/ORB_SLAM2_CUDA,https://api.github.com/repos/tau-adl/ORB_SLAM2_CUDA
11542,True,kpeace/meson-cuda,https://api.github.com/repos/kpeace/meson-cuda
11547,True,YasinEhsan/barracuda,https://api.github.com/repos/YasinEhsan/barracuda
11550,True,roopansh/Udacity-CS344-Parallel-Programming-CUDA,https://api.github.com/repos/roopansh/Udacity-CS344-Parallel-Programming-CUDA
11553,True,freetonik/cuda-matrix,https://api.github.com/repos/freetonik/cuda-matrix
11554,True,h3dema/CUDA-libSVM,https://api.github.com/repos/h3dema/CUDA-libSVM
11564,True,cudafish141/lets-get-lunch-api,https://api.github.com/repos/cudafish141/lets-get-lunch-api
11565,True,renan279/Assembly-CUDA-Go-Python,https://api.github.com/repos/renan279/Assembly-CUDA-Go-Python
11567,True,minrk/PyCUDA,https://api.github.com/repos/minrk/PyCUDA
11571,True,rohgarg/split-cuda,https://api.github.com/repos/rohgarg/split-cuda
11578,True,thuyhoang-bkuer/cuda,https://api.github.com/repos/thuyhoang-bkuer/cuda
11581,True,zhanglx13/rtPFCUDA,https://api.github.com/repos/zhanglx13/rtPFCUDA
11586,True,ckmd/Neural-Network-CUDA,https://api.github.com/repos/ckmd/Neural-Network-CUDA
11592,True,zyga/hello-cuda,https://api.github.com/repos/zyga/hello-cuda
11608,True,newbiesitl/CUDAPorterStemmer,https://api.github.com/repos/newbiesitl/CUDAPorterStemmer
11611,True,cristiancs/cuda-lab-4-ion-placement,https://api.github.com/repos/cristiancs/cuda-lab-4-ion-placement
11615,True,feixiaku/cuda-practice,https://api.github.com/repos/feixiaku/cuda-practice
11624,True,leitoxve/Apriltagcuda,https://api.github.com/repos/leitoxve/Apriltagcuda
11630,True,stephen-hannam/CUDA_impl_2048pt_TukeyCooley_Iterative_FFT,https://api.github.com/repos/stephen-hannam/CUDA_impl_2048pt_TukeyCooley_Iterative_FFT
11632,True,syjjys1120/cuda_hackathon_test,https://api.github.com/repos/syjjys1120/cuda_hackathon_test
11634,True,zurk/kmcuda,https://api.github.com/repos/zurk/kmcuda
11635,True,BitPass/CUDA-stuff,https://api.github.com/repos/BitPass/CUDA-stuff
11644,True,bxck75/cuda9.1cudnn7tf1.7cc3.0python3.5,https://api.github.com/repos/bxck75/cuda9.1cudnn7tf1.7cc3.0python3.5
11649,True,Specter1016/cuda,https://api.github.com/repos/Specter1016/cuda
11654,True,CudaText-addons/cuda_tree_rest,https://api.github.com/repos/CudaText-addons/cuda_tree_rest
11678,True,opensaildev/cuda,https://api.github.com/repos/opensaildev/cuda
11683,True,biddisco/pv-cuda-piston,https://api.github.com/repos/biddisco/pv-cuda-piston
11692,True,jhkimac/cuda9.0-cudnn7-python3.6-runtime,https://api.github.com/repos/jhkimac/cuda9.0-cudnn7-python3.6-runtime
11697,True,Guaige/CUDAsmith,https://api.github.com/repos/Guaige/CUDAsmith
11698,True,Meumax/CUDA10.0-cudnn7.5,https://api.github.com/repos/Meumax/CUDA10.0-cudnn7.5
11704,True,al42and/cuda-smi,https://api.github.com/repos/al42and/cuda-smi
11721,True,GeroldTroll/geroldtrollcuda.github.io,https://api.github.com/repos/GeroldTroll/geroldtrollcuda.github.io
11726,True,nbergst/cuda_aruco,https://api.github.com/repos/nbergst/cuda_aruco
11741,True,newfla/CUDA-K-SVD-Denoising,https://api.github.com/repos/newfla/CUDA-K-SVD-Denoising
11758,True,shahalam0101/cuda_web_template,https://api.github.com/repos/shahalam0101/cuda_web_template
11786,True,jnfran92/fem-cuda-solver,https://api.github.com/repos/jnfran92/fem-cuda-solver
11788,True,emily-vo/cuda-pathtrace,https://api.github.com/repos/emily-vo/cuda-pathtrace
11818,True,AlphaNext/LearnCUDA,https://api.github.com/repos/AlphaNext/LearnCUDA
11819,True,omichele/test_opencv_cuda,https://api.github.com/repos/omichele/test_opencv_cuda
11821,True,nejyeah/cuda_demo,https://api.github.com/repos/nejyeah/cuda_demo
11828,True,kainino0x/CUDA-Rasterizer-Pipeline,https://api.github.com/repos/kainino0x/CUDA-Rasterizer-Pipeline
11832,True,Exr0n/cpp_cuda_shorts,https://api.github.com/repos/Exr0n/cpp_cuda_shorts
11836,True,deepakcu/cuda,https://api.github.com/repos/deepakcu/cuda
11839,True,slouc/Waveglow_Inference_in_CUDA,https://api.github.com/repos/slouc/Waveglow_Inference_in_CUDA
11841,True,carlosmata/HistogramaCUDA,https://api.github.com/repos/carlosmata/HistogramaCUDA
